"","date","year","month","day","yearday","temperature","precipitation","atm_pressure","NAO"
"5157","13.05.2008",2008,5,13,134,276.35,0.7,1022,-1.13
"5158","14.05.2008",2008,5,14,135,277.55,0.5,1013.9,-0.623
"5159","15.05.2008",2008,5,15,136,279.25,0,1010.6,-0.386
"5160","16.05.2008",2008,5,16,137,279.05,0,1009.4,-0.532
"5161","17.05.2008",2008,5,17,138,278.75,0,1010.5,-0.835
"5162","18.05.2008",2008,5,18,139,278.35,0,1009.3,-1.165
"5163","19.05.2008",2008,5,19,140,279.95,0,1009.5,-1.237
"5164","20.05.2008",2008,5,20,141,280.35,0,1013.7,-1.171
"5165","21.05.2008",2008,5,21,142,281.15,0,1019.8,-1.092
"5166","22.05.2008",2008,5,22,143,281.95,0,1024.5,-1.186
"5167","23.05.2008",2008,5,23,144,282.75,0,1026.3,-1.3
"5168","24.05.2008",2008,5,24,145,280.15,0,1025.6,-1.2
"5169","25.05.2008",2008,5,25,146,279.85,0,1020.7,-0.903
"5170","26.05.2008",2008,5,26,147,279.65,3.3,1018.9,-0.316
"5171","27.05.2008",2008,5,27,148,280.35,0,1020.4,0.118
"5172","28.05.2008",2008,5,28,149,281.15,0.1,1021.3,0.208
"5173","29.05.2008",2008,5,29,150,281.55,0.1,1022.2,0.48
"5174","30.05.2008",2008,5,30,151,281.65,0,1018.6,0.634
"5175","31.05.2008",2008,5,31,152,282.85,0,1016.1,0.818
"5176","01.06.2008",2008,6,1,153,282.45,0.3,1017.7,0.76
"5177","02.06.2008",2008,6,2,154,281.25,0.5,1022.9,0.413
"5178","03.06.2008",2008,6,3,155,283.75,0,1018.9,-0.015
"5179","04.06.2008",2008,6,4,156,286.25,0,1019.8,-0.388
"5180","05.06.2008",2008,6,5,157,283.95,0,1019.8,-0.586
"5181","06.06.2008",2008,6,6,158,283.75,0,1019.7,-0.301
"5182","07.06.2008",2008,6,7,159,284.35,0,1017,0.056
"5183","08.06.2008",2008,6,8,160,284.15,0,1009,0.267
"5184","09.06.2008",2008,6,9,161,280.95,9.3,1002.4,0.05
"5185","10.06.2008",2008,6,10,162,281.65,1.1,994.2,-0.593
"5186","11.06.2008",2008,6,11,163,282.15,2.5,1001.3,-1.096
"5187","12.06.2008",2008,6,12,164,280.55,0,1001.2,-1.334
"5188","13.06.2008",2008,6,13,165,283.05,0,1005.3,-1.606
"5189","14.06.2008",2008,6,14,166,283.85,0.1,1006.9,-1.579
"5190","15.06.2008",2008,6,15,167,282.75,5,1002.6,-1.346
"5191","16.06.2008",2008,6,16,168,282.65,0,1002.3,-1.286
"5192","17.06.2008",2008,6,17,169,283.35,2.2,1004.3,-1.344
"5193","18.06.2008",2008,6,18,170,282.75,0,1003.5,-1.349
"5194","19.06.2008",2008,6,19,171,282.95,0,1001.6,-1.199
"5195","20.06.2008",2008,6,20,172,285.25,0,994.6,-1.017
"5196","21.06.2008",2008,6,21,173,285.35,0.6,999.6,-0.75
"5197","22.06.2008",2008,6,22,174,282.05,0.9,1006,-0.518
"5198","23.06.2008",2008,6,23,175,283.15,0,995.8,-0.415
"5199","24.06.2008",2008,6,24,176,282.05,2.4,1001.6,-0.615
"5200","25.06.2008",2008,6,25,177,281.65,1.2,1004.4,-0.807
"5201","26.06.2008",2008,6,26,178,281.95,5,1006.2,-0.916
"5202","27.06.2008",2008,6,27,179,282.05,0,1007.5,-1.089
"5203","28.06.2008",2008,6,28,180,282.95,0,1007.3,-1.252
"5204","29.06.2008",2008,6,29,181,283.35,1.8,1007.2,-1.164
"5205","30.06.2008",2008,6,30,182,286.45,2.7,1005,-0.895
"5206","01.07.2008",2008,7,1,183,284.35,5.7,1013.7,-0.736
"5207","02.07.2008",2008,7,2,184,284.75,1.9,1019.1,-0.623
"5208","03.07.2008",2008,7,3,185,286.05,0,1019.6,-0.813
"5209","04.07.2008",2008,7,4,186,285.85,0,1017.9,-1.099
"5210","05.07.2008",2008,7,5,187,284.35,0,1013.5,-1.333
"5211","06.07.2008",2008,7,6,188,283.75,0,1011.7,-1.302
"5212","07.07.2008",2008,7,7,189,284.95,0,1008.8,-1.4
"5213","08.07.2008",2008,7,8,190,283.45,0,1005.6,-1.573
"5214","09.07.2008",2008,7,9,191,281.85,0,1004.5,-1.443
"5215","10.07.2008",2008,7,10,192,282.45,0.2,1004.6,-1.267
"5216","11.07.2008",2008,7,11,193,283.35,0,1004,-0.652
"5217","12.07.2008",2008,7,12,194,284.55,0,1000.2,0.297
"5218","13.07.2008",2008,7,13,195,284.75,0,1001.5,0.992
"5219","14.07.2008",2008,7,14,196,284.55,3.7,1004.6,1.177
"5220","15.07.2008",2008,7,15,197,284.65,0.3,997.9,0.919
"5221","16.07.2008",2008,7,16,198,284.75,5.8,995.8,0.507
"5222","17.07.2008",2008,7,17,199,284.35,2.4,996.4,0.215
"5223","18.07.2008",2008,7,18,200,284.55,1.8,1000.6,-0.208
"5224","19.07.2008",2008,7,19,201,285.05,4,1004.6,-0.434
"5225","20.07.2008",2008,7,20,202,288.65,0,1005.6,-0.409
"5226","21.07.2008",2008,7,21,203,285.55,0,1008.2,-0.147
"5227","22.07.2008",2008,7,22,204,284.65,2.2,1009.5,0.172
"5228","23.07.2008",2008,7,23,205,285.45,0.2,1016.3,0.278
"5229","24.07.2008",2008,7,24,206,285.85,3.4,1024,0.021
"5230","25.07.2008",2008,7,25,207,286.25,1.6,1025.4,-0.838
"5231","26.07.2008",2008,7,26,208,285.65,0,1024,-1.214
"5232","27.07.2008",2008,7,27,209,286.95,0,1022.6,-1.347
"5233","28.07.2008",2008,7,28,210,287.25,0,1021.8,-1.571
"5234","29.07.2008",2008,7,29,211,288.95,0,1021.1,-1.929
"5235","30.07.2008",2008,7,30,212,291.35,0,1017.8,-2.5
"5236","31.07.2008",2008,7,31,213,287.05,0.1,1018.4,-2.45
"5237","01.08.2008",2008,8,1,214,285.05,0.2,1017.9,-2.477
"5238","02.08.2008",2008,8,2,215,284.95,0,1010.6,-2.553
"5239","03.08.2008",2008,8,3,216,286.45,0,1006.8,-2.438
"5240","04.08.2008",2008,8,4,217,286.15,0,1009.4,-2.129
"5241","05.08.2008",2008,8,5,218,285.95,0,1011.2,-2.059
"5242","06.08.2008",2008,8,6,219,286.35,0,1008.3,-1.907
"5243","07.08.2008",2008,8,7,220,284.55,0,1004.3,-1.786
"5244","08.08.2008",2008,8,8,221,283.65,0.3,1002.2,-1.517
"5245","09.08.2008",2008,8,9,222,283.95,0,1000.8,-1.086
"5246","10.08.2008",2008,8,10,223,284.15,0,998.3,-0.643
"5247","11.08.2008",2008,8,11,224,286.05,0.6,991.9,-0.499
"5248","12.08.2008",2008,8,12,225,285.15,5.2,995.1,-0.711
"5249","13.08.2008",2008,8,13,226,285.35,1.2,992.2,-0.688
"5250","14.08.2008",2008,8,14,227,283.95,0.7,994.6,-0.108
"5251","15.08.2008",2008,8,15,228,284.05,0.1,1008.8,0.528
"5252","16.08.2008",2008,8,16,229,285.55,1,1015.3,1.027
"5253","17.08.2008",2008,8,17,230,285.05,0,1016.6,0.974
"5254","18.08.2008",2008,8,18,231,285.85,0,1009.8,0.791
"5255","19.08.2008",2008,8,19,232,286.55,0.3,999.6,0.479
"5256","20.08.2008",2008,8,20,233,285.85,0,998.2,0.234
"5257","21.08.2008",2008,8,21,234,285.45,1.3,1000.7,0.69
"5258","22.08.2008",2008,8,22,235,283.95,5.6,1005.3,1.036
"5259","23.08.2008",2008,8,23,236,284.55,1.1,1008.9,1.091
"5260","24.08.2008",2008,8,24,237,286.45,0,1007.9,0.682
"5261","25.08.2008",2008,8,25,238,288.45,0,1007.3,0.013
"5262","26.08.2008",2008,8,26,239,286.85,0,1007.3,-0.541
"5263","27.08.2008",2008,8,27,240,285.95,4.8,1005.4,-0.92
"5264","28.08.2008",2008,8,28,241,285.45,0.1,1000.9,-1.322
"5265","29.08.2008",2008,8,29,242,284.95,5,1010.2,-1.5
"5266","30.08.2008",2008,8,30,243,284.35,3,1018.9,-1.451
"5267","31.08.2008",2008,8,31,244,283.95,0,1020.7,-1.392
"5268","01.09.2008",2008,9,1,245,283.05,0,1012.4,-1.444
"5269","02.09.2008",2008,9,2,246,282.75,0,1000.5,-1.136
"5270","03.09.2008",2008,9,3,247,283.15,0,985.6,-0.843
"5271","04.09.2008",2008,9,4,248,282.75,0,988.5,-0.453
"5272","05.09.2008",2008,9,5,249,282.15,3.3,998.9,0.065
"5273","06.09.2008",2008,9,6,250,282.55,0.7,1005.8,0.416
"5274","07.09.2008",2008,9,7,251,283.15,3.9,1011.7,0.839
"5275","08.09.2008",2008,9,8,252,283.65,0,1015.3,0.822
"5276","09.09.2008",2008,9,9,253,285.95,0,1018.2,0.446
"5277","10.09.2008",2008,9,10,254,285.15,0,1019.2,-0.018
"5278","11.09.2008",2008,9,11,255,285.55,0,1020.9,-0.328
"5279","12.09.2008",2008,9,12,256,285.45,0,1025.1,-0.112
"5280","13.09.2008",2008,9,13,257,284.95,0,1028,0.095
"5281","14.09.2008",2008,9,14,258,285.25,0,1028.9,0.195
"5282","15.09.2008",2008,9,15,259,285.25,0,1029.6,0.534
"5283","16.09.2008",2008,9,16,260,284.95,0,1027,0.927
"5284","17.09.2008",2008,9,17,261,284.15,0,1024.2,1.172
"5285","18.09.2008",2008,9,18,262,284.25,0,1018.3,1.296
"5286","19.09.2008",2008,9,19,263,284.25,0,1013.2,1.633
"5287","20.09.2008",2008,9,20,264,285.15,9.4,1020.9,1.638
"5288","21.09.2008",2008,9,21,265,285.65,1,1018.2,1.3
"5289","22.09.2008",2008,9,22,266,284.75,16.3,1019.2,1.058
"5290","23.09.2008",2008,9,23,267,285.05,2.6,1019.6,0.587
"5291","24.09.2008",2008,9,24,268,284.65,1.7,1026.2,0.277
"5292","25.09.2008",2008,9,25,269,284.05,3.5,1027.9,0.602
"5293","26.09.2008",2008,9,26,270,283.15,10.2,1020.8,1.192
"5294","27.09.2008",2008,9,27,271,283.45,18.9,994.6,1.199
"5295","28.09.2008",2008,9,28,272,281.75,5.5,991.3,0.748
"5296","29.09.2008",2008,9,29,273,281.05,0.1,996.2,0.264
"5297","30.09.2008",2008,9,30,274,280.85,1.8,993.9,-0.209
"5298","01.10.2008",2008,10,1,275,282.55,0,992.4,-0.773
"5299","02.10.2008",2008,10,2,276,283.05,0,993.8,-1.302
"5300","03.10.2008",2008,10,3,277,282.45,0,998.8,-1.206
"5301","04.10.2008",2008,10,4,278,281.15,0,996.7,-0.706
"5302","05.10.2008",2008,10,5,279,282.35,0,983.5,-0.593
"5303","06.10.2008",2008,10,6,280,281.75,0.1,988.6,-0.741
"5304","07.10.2008",2008,10,7,281,282.35,2.3,1008,-1.037
"5305","08.10.2008",2008,10,8,282,282.85,0.2,1009.9,-0.903
"5306","09.10.2008",2008,10,9,283,283.55,3.5,1008.8,-0.143
"5307","10.10.2008",2008,10,10,284,284.25,3.1,1002.9,0.261
"5308","11.10.2008",2008,10,11,285,283.45,18.6,993.1,0.181
"5309","12.10.2008",2008,10,12,286,282.45,6.8,992.7,0.031
"5310","13.10.2008",2008,10,13,287,281.85,1.9,990.6,0.116
"5311","14.10.2008",2008,10,14,288,282.55,22.6,988.5,0.571
"5312","15.10.2008",2008,10,15,289,281.75,2,998.5,0.787
"5313","16.10.2008",2008,10,16,290,282.45,0.7,993.2,1.025
"5314","17.10.2008",2008,10,17,291,281.45,1,997.9,1.016
"5315","18.10.2008",2008,10,18,292,280.85,0.5,992.8,1.012
"5316","19.10.2008",2008,10,19,293,281.05,5.7,992.4,1.128
"5317","20.10.2008",2008,10,20,294,282.55,2.2,980.7,1.004
"5318","21.10.2008",2008,10,21,295,282.25,9,973.7,0.679
"5319","22.10.2008",2008,10,22,296,280.25,6.3,980.9,0.317
"5320","23.10.2008",2008,10,23,297,281.25,15.4,993.5,0.398
"5321","24.10.2008",2008,10,24,298,282.65,6.6,990.7,0.24
"5322","25.10.2008",2008,10,25,299,280.85,5.2,990,0.322
"5323","26.10.2008",2008,10,26,300,280.75,19.5,979.8,-0.275
"5324","27.10.2008",2008,10,27,301,280.15,5.7,976.6,-0.866
"5325","28.10.2008",2008,10,28,302,278.45,7.8,985.5,-0.708
"5326","29.10.2008",2008,10,29,303,279.05,10.3,994.4,-0.795
"5327","30.10.2008",2008,10,30,304,278.05,12.8,1003.3,-0.499
"5328","31.10.2008",2008,10,31,305,277.35,4,1009.1,0.233
"5329","01.11.2008",2008,11,1,306,277.95,1,1001.9,0.292
"5330","02.11.2008",2008,11,2,307,279.15,24.5,1000.5,0.27
"5331","03.11.2008",2008,11,3,308,279.15,1.1,1007.7,0.383
"5332","04.11.2008",2008,11,4,309,281.15,4.5,1012.1,0.345
"5333","05.11.2008",2008,11,5,310,279.95,0.2,1024.7,0.218
"5334","06.11.2008",2008,11,6,311,279.95,0,1023.3,0.312
"5335","07.11.2008",2008,11,7,312,280.35,0,1015.1,0.228
"5336","08.11.2008",2008,11,8,313,281.15,0,1007.3,-0.101
"5337","09.11.2008",2008,11,9,314,281.05,0.7,1000,-0.511
"5338","10.11.2008",2008,11,10,315,280.65,0,987.9,-0.474
"5339","11.11.2008",2008,11,11,316,279.35,0,990.9,-0.18
"5340","12.11.2008",2008,11,12,317,275.55,14.6,1001.6,0.099
"5341","13.11.2008",2008,11,13,318,274.35,1,1007.9,0.382
"5342","14.11.2008",2008,11,14,319,277.05,0.4,995.9,0.359
"5343","15.11.2008",2008,11,15,320,276.35,1,991.6,0.24
"5344","16.11.2008",2008,11,16,321,275.65,0,1002.7,0.245
"5345","17.11.2008",2008,11,17,322,278.75,2.8,994.8,0.284
"5346","18.11.2008",2008,11,18,323,276.65,6.7,978.2,0.36
"5347","19.11.2008",2008,11,19,324,274.55,4.7,977.5,0.228
"5348","20.11.2008",2008,11,20,325,274.75,0.9,970.7,-0.233
"5349","21.11.2008",2008,11,21,326,276.85,6.6,982.5,-0.311
"5350","22.11.2008",2008,11,22,327,276.45,3.6,993.4,-0.005
"5351","23.11.2008",2008,11,23,328,274.35,1.7,998,-0.437
"5352","24.11.2008",2008,11,24,329,274.85,0,996.5,-0.57
"5353","25.11.2008",2008,11,25,330,274.95,2.2,996.8,-0.192
"5354","26.11.2008",2008,11,26,331,274.25,16.3,982.5,0.09
"5355","27.11.2008",2008,11,27,332,272.75,4.6,979.5,-0.233
"5356","28.11.2008",2008,11,28,333,275.35,4.1,983.1,-0.735
"5357","29.11.2008",2008,11,29,334,276.85,3,1004.5,-1.45
"5358","30.11.2008",2008,11,30,335,275.05,3.3,1000.3,-1.823
"5359","01.12.2008",2008,12,1,336,275.95,5.8,999.9,-2.711
"5360","02.12.2008",2008,12,2,337,276.65,1,1003,-1.584
"5361","03.12.2008",2008,12,3,338,276.95,0,996.7,-0.514
"5362","04.12.2008",2008,12,4,339,275.75,0,989.8,-0.282
"5363","05.12.2008",2008,12,5,340,275.35,0.4,996.7,-0.514
"5364","06.12.2008",2008,12,6,341,274.45,0,1004.4,-0.465
"5365","07.12.2008",2008,12,7,342,275.85,0,1004.6,-0.004
"5366","08.12.2008",2008,12,8,343,276.75,1,993.5,-0.002
"5367","09.12.2008",2008,12,9,344,275.85,14.2,1000.4,-0.372
"5368","10.12.2008",2008,12,10,345,276.35,0.9,1015.3,-0.168
"5369","11.12.2008",2008,12,11,346,275.55,0,1020.4,0.097
"5370","12.12.2008",2008,12,12,347,274.65,0,1013.6,0.276
"5371","13.12.2008",2008,12,13,348,276.45,0,1012,-0.089
"5372","14.12.2008",2008,12,14,349,278.05,0,1018.2,-0.547
"5373","15.12.2008",2008,12,15,350,279.05,0,1012.7,-0.088
"5374","16.12.2008",2008,12,16,351,278.55,4.6,994.6,0.513
"5375","17.12.2008",2008,12,17,352,278.75,12.6,987.5,0.725
"5376","18.12.2008",2008,12,18,353,278.35,11.4,979,1.079
"5377","19.12.2008",2008,12,19,354,278.25,6.3,988.3,0.893
"5378","20.12.2008",2008,12,20,355,277.05,14.4,990.8,0.62
"5379","21.12.2008",2008,12,21,356,275.65,6.6,993.6,0.623
"5380","22.12.2008",2008,12,22,357,275.55,3,1001.2,0.309
"5381","23.12.2008",2008,12,23,358,274.65,3,1019.2,0.342
"5382","24.12.2008",2008,12,24,359,278.45,0,1017,0.292
"5383","25.12.2008",2008,12,25,360,280.95,1.3,1023.9,-0.005
"5384","26.12.2008",2008,12,26,361,280.05,0.6,1026.4,-0.515
"5385","27.12.2008",2008,12,27,362,277.55,0.8,1032.8,-1.074
"5386","28.12.2008",2008,12,28,363,279.65,0.8,1032.6,-1.211
"5387","29.12.2008",2008,12,29,364,279.15,0.8,1025.4,-0.863
"5388","30.12.2008",2008,12,30,365,278.95,1,1013.4,-0.968
"5389","31.12.2008",2008,12,31,366,274.15,3.3,1007.9,-1.184
"5390","01.01.2009",2009,1,1,1,271.75,0.9,1018.8,-1.531
"5391","02.01.2009",2009,1,2,2,272.85,2.2,1013.7,-1.688
"5392","03.01.2009",2009,1,3,3,271.85,12.8,1012,-1.474
"5393","04.01.2009",2009,1,4,4,272.75,1.7,1012.9,-1.348
"5394","05.01.2009",2009,1,5,5,275.65,1.2,1003,-1.262
"5395","06.01.2009",2009,1,6,6,270.35,12.4,994.9,-1.177
"5396","07.01.2009",2009,1,7,7,270.85,0.5,1001.6,-0.918
"5397","08.01.2009",2009,1,8,8,275.55,4.5,987.7,-0.662
"5398","09.01.2009",2009,1,9,9,277.65,16.9,1001,-0.203
"5399","10.01.2009",2009,1,10,10,279.95,7.5,991.5,0.296
"5400","11.01.2009",2009,1,11,11,279.45,4.7,976.1,0.517
"5401","12.01.2009",2009,1,12,12,276.95,25.5,973.2,0.422
"5402","13.01.2009",2009,1,13,13,273.45,1,988.1,0.304
"5403","14.01.2009",2009,1,14,14,270.75,0.5,1007.7,0.176
"5404","15.01.2009",2009,1,15,15,271.65,9.6,1020.1,0.054
"5405","16.01.2009",2009,1,16,16,275.25,0.5,1010.4,0.443
"5406","17.01.2009",2009,1,17,17,275.35,0,1005.7,0.705
"5407","18.01.2009",2009,1,18,18,275.25,0,994.8,0.74
"5408","19.01.2009",2009,1,19,19,276.45,0,992.4,0.621
"5409","20.01.2009",2009,1,20,20,276.05,0,991.1,0.533
"5410","21.01.2009",2009,1,21,21,277.25,0,986.5,0.974
"5411","22.01.2009",2009,1,22,22,277.85,5.8,992.8,0.989
"5412","23.01.2009",2009,1,23,23,276.15,2.6,990.4,0.715
"5413","24.01.2009",2009,1,24,24,276.85,0,993.4,0.29
"5414","25.01.2009",2009,1,25,25,275.85,0,997.7,-0.017
"5415","26.01.2009",2009,1,26,26,275.65,0,1005.5,0.146
"5416","27.01.2009",2009,1,27,27,275.75,0,1007.3,0.442
"5417","28.01.2009",2009,1,28,28,275.35,0,1009.6,0.501
"5418","29.01.2009",2009,1,29,29,277.05,0.2,1015.8,0.241
"5419","30.01.2009",2009,1,30,30,279.15,1.1,1018,0.205
"5420","31.01.2009",2009,1,31,31,280.25,0,1019.8,0.013
"5421","01.02.2009",2009,2,1,32,278.25,0,1023.4,-0.359
"5422","02.02.2009",2009,2,2,33,277.95,0.7,1018.4,-0.424
"5423","03.02.2009",2009,2,3,34,275.95,9.5,1006,-0.428
"5424","04.02.2009",2009,2,4,35,275.05,3.5,996.1,-0.511
"5425","05.02.2009",2009,2,5,36,270.35,0,996.3,-0.105
"5426","06.02.2009",2009,2,6,37,267.75,0,996.9,0.11
"5427","07.02.2009",2009,2,7,38,268.05,0,995.1,0.288
"5428","08.02.2009",2009,2,8,39,267.75,0,988.3,0.328
"5429","09.02.2009",2009,2,9,40,269.95,8.4,978.1,-0.066
"5430","10.02.2009",2009,2,10,41,274.45,2.5,986.9,-0.365
"5431","11.02.2009",2009,2,11,42,274.75,1.8,995.9,-0.339
"5432","12.02.2009",2009,2,12,43,274.05,1.5,1004.7,-0.323
"5433","13.02.2009",2009,2,13,44,275.35,1.5,1009.7,-0.38
"5434","14.02.2009",2009,2,14,45,275.55,1.3,1013.7,-0.474
"5435","15.02.2009",2009,2,15,46,274.05,0.8,1015.4,-0.333
"5436","16.02.2009",2009,2,16,47,273.25,0,1016.2,-0.105
"5437","17.02.2009",2009,2,17,48,273.85,0,1015.1,0.069
"5438","18.02.2009",2009,2,18,49,274.65,0,1017.7,0.152
"5439","19.02.2009",2009,2,19,50,272.45,0,1015.1,0.292
"5440","20.02.2009",2009,2,20,51,273.25,0,1009.8,0.502
"5441","21.02.2009",2009,2,21,52,276.35,11.2,1001.8,0.709
"5442","22.02.2009",2009,2,22,53,275.55,12.7,998.7,0.867
"5443","23.02.2009",2009,2,23,54,275.25,1,1002.1,0.873
"5444","24.02.2009",2009,2,24,55,273.05,2.5,1004.3,0.638
"5445","25.02.2009",2009,2,25,56,274.25,1.4,1001.3,0.619
"5446","26.02.2009",2009,2,26,57,273.05,0,997.7,0.669
"5447","27.02.2009",2009,2,27,58,272.35,0.1,999.5,0.646
"5448","28.02.2009",2009,2,28,59,272.55,2.9,1010.8,0.689
"5449","01.03.2009",2009,3,1,60,274.25,0,1001.4,1.006
"5450","02.03.2009",2009,3,2,61,276.35,0.5,994.4,1.025
"5451","03.03.2009",2009,3,3,62,276.55,3.4,993.6,0.888
"5452","04.03.2009",2009,3,4,63,277.75,5.1,999.4,0.703
"5453","05.03.2009",2009,3,5,64,277.65,0,1004.9,0.529
"5454","06.03.2009",2009,3,6,65,277.15,0,1005,0.625
"5455","07.03.2009",2009,3,7,66,277.45,0,1002.4,0.847
"5456","08.03.2009",2009,3,8,67,276.15,0,992.3,0.675
"5457","09.03.2009",2009,3,9,68,276.85,0,991.3,0.362
"5458","10.03.2009",2009,3,10,69,276.35,0,999.6,0.198
"5459","11.03.2009",2009,3,11,70,275.45,0,1006.8,0.317
"5460","12.03.2009",2009,3,12,71,276.75,2.3,1002.1,0.432
"5461","13.03.2009",2009,3,13,72,276.45,0,999.2,0.317
"5462","14.03.2009",2009,3,14,73,277.75,2.8,1004.5,0.281
"5463","15.03.2009",2009,3,15,74,277.75,1,1012.3,0.471
"5464","16.03.2009",2009,3,16,75,278.05,6,1005.9,0.744
"5465","17.03.2009",2009,3,17,76,275.95,1.6,1008.7,0.674
"5466","18.03.2009",2009,3,18,77,274.05,1.6,1021.5,0.741
"5467","19.03.2009",2009,3,19,78,276.55,0.2,1022.5,0.623
"5468","20.03.2009",2009,3,20,79,277.15,13.8,1015.3,0.612
"5469","21.03.2009",2009,3,21,80,273.85,0.3,1015.5,0.796
"5470","22.03.2009",2009,3,22,81,272.95,0.1,1003.8,0.742
"5471","23.03.2009",2009,3,23,82,273.15,0,997.8,0.22
"5472","24.03.2009",2009,3,24,83,273.15,0,1002.3,0.019
"5473","25.03.2009",2009,3,25,84,273.15,0,998,-0.009
"5474","26.03.2009",2009,3,26,85,274.15,0,993.7,0.119
"5475","27.03.2009",2009,3,27,86,274.45,0,995.3,0.098
"5476","28.03.2009",2009,3,28,87,274.65,0.3,997.1,-0.13
"5477","29.03.2009",2009,3,29,88,274.95,0.1,999.1,-0.582
"5478","30.03.2009",2009,3,30,89,276.15,2.6,991.4,-0.779
"5479","31.03.2009",2009,3,31,90,276.65,3.6,995.8,-0.938
"5480","01.04.2009",2009,4,1,91,277.75,0.9,1016.9,-1.087
"5481","02.04.2009",2009,4,2,92,277.35,2.9,1008.8,-0.874
"5482","03.04.2009",2009,4,3,93,277.15,8.6,1009.2,-0.688
"5483","04.04.2009",2009,4,4,94,276.55,1.2,1008.9,-0.575
"5484","05.04.2009",2009,4,5,95,276.85,0,1005.4,-0.505
"5485","06.04.2009",2009,4,6,96,276.95,0.2,1005.8,-0.441
"5486","07.04.2009",2009,4,7,97,277.45,4.4,1009.6,-0.226
"5487","08.04.2009",2009,4,8,98,278.75,0.7,1006.4,-0.003
"5488","09.04.2009",2009,4,9,99,279.75,3.7,1006.3,0.2
"5489","10.04.2009",2009,4,10,100,279.85,0,1009.1,0.336
"5490","11.04.2009",2009,4,11,101,282.45,0.4,1007.6,0.623
"5491","12.04.2009",2009,4,12,102,279.95,3.6,1005.5,0.733
"5492","13.04.2009",2009,4,13,103,278.05,4.2,1010.8,0.056
"5493","14.04.2009",2009,4,14,104,276.15,0.2,1020.2,-0.64
"5494","15.04.2009",2009,4,15,105,275.85,0,1025.5,-0.797
"5495","16.04.2009",2009,4,16,106,276.45,0,1017.5,-0.659
"5496","17.04.2009",2009,4,17,107,275.05,0.6,1009.7,-0.383
"5497","18.04.2009",2009,4,18,108,274.55,0.1,1020.4,-0.204
"5498","19.04.2009",2009,4,19,109,275.35,4.3,1017.3,-0.165
"5499","20.04.2009",2009,4,20,110,275.05,2.3,1026.4,0.1
"5500","21.04.2009",2009,4,21,111,277.45,0,1019.4,0.396
"5501","22.04.2009",2009,4,22,112,279.35,0.2,1014.2,0.37
"5502","23.04.2009",2009,4,23,113,279.75,3.4,1016.6,0.124
"5503","24.04.2009",2009,4,24,114,279.85,11.4,1013.4,0.018
"5504","25.04.2009",2009,4,25,115,280.35,9.1,1008.5,0.323
"5505","26.04.2009",2009,4,26,116,279.65,11.2,1001.9,0.376
"5506","27.04.2009",2009,4,27,117,280.05,0.6,1002.2,0.059
"5507","28.04.2009",2009,4,28,118,279.95,0,1006.2,0.184
"5508","29.04.2009",2009,4,29,119,279.75,0.2,1017.3,0.466
"5509","30.04.2009",2009,4,30,120,281.95,0,1019.6,0.526
"5510","01.05.2009",2009,5,1,121,283.15,0,1019.9,1.047
"5511","02.05.2009",2009,5,2,122,282.35,0,1014.3,1.859
"5512","03.05.2009",2009,5,3,123,280.55,2.9,1011.7,2.376
"5513","04.05.2009",2009,5,4,124,279.45,1.7,1007,2.387
"5514","05.05.2009",2009,5,5,125,280.55,0,993.6,2.152
"5515","06.05.2009",2009,5,6,126,279.95,2.8,993.3,1.686
"5516","07.05.2009",2009,5,7,127,280.35,1.3,992,1.312
"5517","08.05.2009",2009,5,8,128,282.05,4.6,993.7,1.221
"5518","09.05.2009",2009,5,9,129,280.75,4.6,994.9,1.487
"5519","10.05.2009",2009,5,10,130,279.85,1.4,999.8,1.715
"5520","11.05.2009",2009,5,11,131,279.25,5.9,1016.4,1.724
"5521","12.05.2009",2009,5,12,132,280.05,0,1023.1,1.719
"5522","13.05.2009",2009,5,13,133,280.45,2,1027.6,1.482
"5523","14.05.2009",2009,5,14,134,280.55,0,1029,1.144
"5524","15.05.2009",2009,5,15,135,279.45,0,1025.9,0.885
"5525","16.05.2009",2009,5,16,136,283.05,0,1021.3,0.47
"5526","17.05.2009",2009,5,17,137,284.25,0,1020.9,0.096
"5527","18.05.2009",2009,5,18,138,284.05,0.8,1015.4,-0.199
"5528","19.05.2009",2009,5,19,139,283.05,0,1012.9,0.042
"5529","20.05.2009",2009,5,20,140,281.35,0,1013.7,0.346
"5530","21.05.2009",2009,5,21,141,281.05,0,1011.2,0.674
"5531","22.05.2009",2009,5,22,142,280.95,0,1008.7,0.763
"5532","23.05.2009",2009,5,23,143,281.15,0,1012.1,0.487
"5533","24.05.2009",2009,5,24,144,281.95,0.5,1010,0.34
"5534","25.05.2009",2009,5,25,145,282.05,2.3,1004.5,0.274
"5535","26.05.2009",2009,5,26,146,281.95,11.1,1003.8,0.284
"5536","27.05.2009",2009,5,27,147,280.85,0,991.4,0.226
"5537","28.05.2009",2009,5,28,148,280.75,5.4,1008.6,0.449
"5538","29.05.2009",2009,5,29,149,282.15,0.7,1020.7,0.607
"5539","30.05.2009",2009,5,30,150,283.65,6.9,1028.2,0.321
"5540","31.05.2009",2009,5,31,151,282.95,0,1024.4,0.002
"5541","01.06.2009",2009,6,1,152,281.55,1.6,1024,-0.334
"5542","02.06.2009",2009,6,2,153,280.25,3,1011.3,-0.698
"5543","03.06.2009",2009,6,3,154,279.85,1,1008.1,-1.219
